char	slot	match	score
䅴	21	榎	0.9719
䅿	6	構	0.9723
䆃	6	渠	0.9613
䆅	22	榎	0.9682
䆡	1	長	0.9633
䆲	4	赛	0.9643
䇂	1	辛	0.9678
䇮	2	往	0.9596
䇶	4	魚	0.9627
䊦	4	精	0.9614
䌫	14	顯	0.9552
䏣	1	胆	0.9760
䏭	4	勅	0.9653
䏰	4	腿	0.9614
䐃	8	脑	0.9617
䐗	3	胜	0.9702
䑏	2	屈	0.9652
䑞	6	醫	0.9595
䒑	0	亠	0.9552
䓫	1	寄	0.9744
䓲	4	埼	0.9569
䓶	3	剰	0.9657
䔃	15	植	0.9681
䔖	3	擾	0.9443
䔲	6	替	0.9658
䕃	2	蔭	0.9740
䕷	0	腐	0.9598
䖏	5	慮	0.9601
䖑	3	肥	0.9539
䖔	13	擔	0.9596
䖙	10	學	0.9535
䖝	0	虽	0.9642
䗁	5	埼	0.9707
䗧	5	壌	0.9645
䗪	4	塵	0.9581
䗫	10	椿	0.9630
䘃	6	墨	0.9614
䘎	6	霍	0.9492
䘏	1	邱	0.9621
䘙	6	僅	0.9586
䘰	1	誕	0.9634
䛆	0	由	0.9601
䜩	4	擾	0.9524
䝺	1	賛	0.9704
䟔	3	时	0.9602
䟴	5	跟	0.9678
䠷	5	挑	0.9597
䢂	8	湿	0.9524
䢘	6	逮	0.9591
䢵	1	郎	0.9679
䢼	16	郡	0.9669
䣅	1	限	0.9640
䤡	6	壌	0.9638
䤸	17	録	0.9726
䤼	19	銀	0.9662
䥲	2	歐	0.9623
䥵	9	難	0.9617
䦕	5	開	0.9720
䦧	1	閲	0.9700
䦰	17	闇	0.9597
䧑	2	陪	0.9590
䧳	4	堆	0.9626
䨒	1	霜	0.9685
䨓	3	詞	0.9469
䨺	5	雪	0.9450
䨻	3	靈	0.9505
䩞	12	措	0.9612
䪸	1	眼	0.9626
䫆	2	暦	0.9619
䫦	8	桓	0.9647
䫶	1	類	0.9644
䫻	4	肥	0.9607
䭏	2	飼	0.9741
䭣	11	館	0.9577
䭱	8	橘	0.9631
䭾	4	駄	0.9655
䯁	6	廳	0.9588
䯰	4	髮	0.9546
䰖	7	贊	0.9610
䰗	18	闇	0.9556
䱸	5	颗	0.9530
䲁	13	騰	0.9615
䲅	15	觀	0.9599
䲟	2	卸	0.9648
䲠	8	雅	0.9615
䲡	12	館	0.9622
䲳	8	鳩	0.9685
䲹	23	榎	0.9618
䳑	10	慎	0.9608
䳗	3	擊	0.9528
䳘	1	載	0.9588
䴇	3	露	0.9600
䴗	1	思	0.9618
䶎	4	論	0.9511
丆	2	万	0.9404
丒	0	丞	0.9547
丣	2	頑	0.9563
丬	0	卜	0.9698
丵	2	辛	0.9713
乄	1	戈	0.9357
乊	3	尔	0.9356
乑	0	禾	0.9653
乤	0	艺	0.9618
乥	1	乞	0.9647
乧	3	老	0.9633
乨	3	吃	0.9575
乫	1	乳	0.9531
乬	2	尼	0.9422
乮	3	泥	0.9469
乯	3	兵	0.9423
乲	2	资	0.9604
乴	0	贯	0.9501
乵	8	坑	0.9566
乶	3	專	0.9409
乷	0	劣	0.9496
乹	2	乱	0.9566
乺	1	丞	0.9550
乻	2	乳	0.9501
乼	3	考	0.9621
乿	0	亂	0.9575
亃	3	鄰	0.9666
亄	4	凱	0.9542
亇	0	竹	0.9506
亗	0	些	0.9299
亝	1	经	0.9551
亣	1	方	0.9564
亪	2	奕	0.9567
亯	1	盲	0.9837
亱	5	恒	0.9770
亴	0	壳	0.9476
亾	0	达	0.9308
仌	0	众	0.9611
仒	1	公	0.9517
仠	2	仔	0.9770
仢	6	你	0.9663
仦	0	小	0.9665
仧	0	夫	0.9859
仩	0	仕	0.9722
仯	0	少	0.9687
仸	0	沃	0.9724
仹	0	住	0.9750
仺	1	合	0.9770
仾	0	伍	0.9694
伀	5	松	0.9657
伂	1	仲	0.9736
伄	6	偶	0.9753
伅	0	値	0.9677
伆	2	吻	0.9633
伌	2	犯	0.9597
伒	1	所	0.9664
伔	3	沉	0.9582
伖	3	伎	0.9788
伣	6	视	0.9763
伨	1	伤	0.9672
伩	0	仪	0.9778
伮	1	仮	0.9742
伳	6	础	0.9603
伿	2	乐	0.9645
佄	1	伸	0.9663
佅	1	休	0.9765
佊	1	彼	0.9801
佌	1	仰	0.9613
佒	6	侠	0.9748
佡	1	倫	0.9615
佦	2	佑	0.9590
佨	5	砲	0.9700
佭	0	径	0.9717
佱	2	舍	0.9761
佲	1	名	0.9664
佸	1	估	0.9703
侇	1	使	0.9762
侎	1	米	0.9670
侕	2	価	0.9786
侙	4	试	0.9769
侜	5	併	0.9690
侟	1	佈	0.9852
侢	7	偶	0.9753
侤	2	传	0.9735
侰	4	傾	0.9714
侱	2	倡	0.9721
侳	2	挫	0.9690
侴	9	输	0.9646
侸	2	倍	0.9737
侺	12	橙	0.9601
侽	8	偶	0.9662
侾	5	储	0.9744
俒	7	傍	0.9710
俕	2	保	0.9814
俖	3	倍	0.9637
俙	7	僚	0.9726
俜	4	傅	0.9726
俫	7	侠	0.9865
俲	5	効	0.9659
俴	10	像	0.9609
俷	3	側	0.9630
俹	8	街	0.9625
俼	2	借	0.9703
俿	7	渤	0.9620
倁	1	知	0.9769
倃	0	俗	0.9684
倊	7	縦	0.9614
倐	4	俊	0.9670
倠	2	惟	0.9730
倱	2	倶	0.9758
倲	4	煉	0.9775
倳	5	傳	0.9689
倴	8	僚	0.9661
倵	2	低	0.9644
偂	4	側	0.9632
偄	2	假	0.9650
偊	9	偶	0.9805
偋	5	偏	0.9645
偑	3	佩	0.9748
偔	4	僧	0.9631
偗	6	储	0.9689
偙	4	倍	0.9736
偛	13	館	0.9647
偝	2	停	0.9735
偞	3	保	0.9743
偟	7	偉	0.9736
偢	4	秋	0.9695
偣	5	倍	0.9876
偤	3	価	0.9667
偦	10	得	0.9700
偧	7	修	0.9641
偨	9	傑	0.9817
偩	2	偵	0.9757
偫	7	储	0.9768
偮	5	俱	0.9682
偯	2	懐	0.9711
偳	4	儲	0.9722
偺	5	啓	0.9660
偼	3	偵	0.9711
傁	3	假	0.9714
傂	4	佩	0.9477
傄	9	僚	0.9795
傆	5	傾	0.9642
傇	8	偉	0.9637
傊	6	俱	0.9798
傋	7	構	0.9684
傏	3	備	0.9690
傐	6	倍	0.9576
傓	7	倍	0.9613
傗	1	畜	0.9636
傝	4	儒	0.9615
傞	9	偉	0.9661
傟	1	翁	0.9608
傠	5	儲	0.9677
傡	1	倾	0.9652
傤	4	截	0.9722
傦	5	僧	0.9732
傫	18	録	0.9668
傮	10	偶	0.9640
傰	4	備	0.9709
傶	7	碱	0.9706
傸	8	俠	0.9547
傹	8	傍	0.9614
傼	7	僅	0.9678
傽	10	偉	0.9817
傿	4	億	0.9797
僀	5	儒	0.9666
僁	11	像	0.9683
僆	1	健	0.9790
僈	11	慢	0.9739
僋	0	貪	0.9723
僌	1	做	0.9693
僒	11	偉	0.9765
僗	9	傍	0.9599
僘	2	做	0.9763
僛	4	欺	0.9653
僟	0	幾	0.9786
僠	4	潘	0.9718
僢	12	像	0.9597
僤	7	禪	0.9715
僪	6	僑	0.9691
僫	6	儒	0.9643
僯	10	傑	0.9704
僶	1	繩	0.9644
僷	11	鎌	0.9614
僸	13	橙	0.9728
僺	6	繰	0.9707
僼	10	禮	0.9706
儊	5	礎	0.9673
儎	10	鐵	0.9674
儏	11	傑	0.9709
儑	5	優	0.9659
儓	0	信	0.9549
儖	7	儒	0.9759
儙	12	偉	0.9641
儜	8	儒	0.9693
儝	12	傑	0.9686
儠	5	獵	0.9740
儢	5	備	0.9591
儣	11	偶	0.9661
儧	2	價	0.9703
儨	3	質	0.9712
儩	7	鋼	0.9567
儭	15	樋	0.9675
儮	1	歴	0.9624
儯	5	億	0.9719
儰	6	億	0.9760
儱	9	儒	0.9667
儳	1	偽	0.9653
儶	3	催	0.9649
儽	10	儒	0.9470
兂	0	先	0.9661
兏	1	尻	0.9656
兓	2	穿	0.9575
兘	2	施	0.9461
兠	9	坑	0.9561
兡	4	起	0.9554
兣	18	駒	0.9507
兤	1	魔	0.9612
兦	0	込	0.9503
兯	1	並	0.9475
兲	1	穴	0.9449
兺	2	贫	0.9686
兾	1	異	0.9621
冁	5	鞭	0.9727
冞	2	宋	0.9796
冟	1	昆	0.9626
冣	1	取	0.9743
冭	1	农	0.9568
冱	1	纽	0.9556
冸	4	洋	0.9707
冹	1	汶	0.9666
冺	5	浪	0.9752
冾	2	合	0.9750
冿	2	津	0.9880
凁	2	凍	0.9867
凎	13	涂	0.9697
凐	8	煙	0.9698
凒	9	湿	0.9646
凓	6	课	0.9726
凗	1	准	0.9704
凘	6	斯	0.9647
凙	4	澤	0.9884
凚	1	禁	0.9680
凟	7	潰	0.9775
凣	2	几	0.9736
凥	2	尻	0.9699
凲	8	廉	0.9567
凷	1	吐	0.9585
刅	1	刃	0.9685
刉	2	泡	0.9531
刏	9	彻	0.9440
刐	0	别	0.9791
刞	2	叫	0.9547
刟	3	邵	0.9622
刡	0	剧	0.9655
刢	4	诚	0.9599
刯	1	即	0.9602
刴	6	梨	0.9748
刾	3	刺	0.9741
剆	2	即	0.9782
剈	2	削	0.9679
剒	3	副	0.9722
剓	8	獎	0.9670
剘	2	制	0.9656
剙	7	概	0.9678
剟	4	膝	0.9605
剠	8	祠	0.9679
剦	4	飾	0.9641
剨	3	制	0.9768
剫	2	劇	0.9670
剬	4	副	0.9674
剭	1	剧	0.9678
剶	0	剥	0.9689
剸	3	博	0.9630
剹	4	颜	0.9502
剻	3	剛	0.9583
劀	6	阔	0.9720
劅	5	副	0.9650
劆	9	廉	0.9664
劋	7	操	0.9653
劎	5	劍	0.9712
劐	11	慎	0.9669
劕	5	創	0.9673
劚	5	勵	0.9634
劜	3	仇	0.9641
劤	4	仇	0.9603
劥	3	励	0.9648
劧	1	折	0.9663
劮	4	劫	0.9777
劯	4	动	0.9711
劰	2	助	0.9766
劶	4	励	0.9655
劷	13	勃	0.9586
劸	14	勃	0.9688
劽	3	勞	0.9558
勂	8	渤	0.9665
勆	5	动	0.9713
勈	2	動	0.9555
勊	2	勉	0.9706
勎	4	勘	0.9695
勏	15	勃	0.9775
勓	2	階	0.9658
勚	0	勋	0.9722
勜	0	勁	0.9577
勡	6	勳	0.9686
勥	3	麗	0.9545
勨	3	勉	0.9639
勪	6	礎	0.9611
勬	1	勁	0.9635
勭	3	動	0.9814
勯	7	勳	0.9495
勴	8	勳	0.9598
勶	13	燈	0.9596
勽	0	欠	0.9538
匃	0	匈	0.9820
匉	11	得	0.9640
匊	2	菊	0.9705
匌	3	蔭	0.9582
匎	14	騰	0.9537
匑	9	製	0.9668
匒	4	裔	0.9541
匓	2	倾	0.9564
匔	15	網	0.9598
匘	2	腦	0.9603
匛	0	医	0.9666
匞	2	匡	0.9660
匟	1	屍	0.9548
匢	7	陽	0.9491
匥	1	医	0.9591
匧	2	医	0.9402
匨	7	環	0.9607
匩	3	匡	0.9568
匫	1	显	0.9512
匬	7	喻	0.9595
匰	9	瞳	0.9649
匲	2	匯	0.9514
匴	4	置	0.9601
匵	0	圓	0.9503
匶	1	圍	0.9441
匷	2	圍	0.9522
匼	5	裔	0.9495
卙	2	封	0.9692
卪	0	丽	0.9340
卭	2	仰	0.9569
卶	1	夠	0.9522
卼	2	脆	0.9682
厀	3	剩	0.9655
厁	2	斜	0.9617
厃	0	斤	0.9516
厇	1	民	0.9601
厈	1	圧	0.9636
厊	1	辰	0.9728
厑	2	汎	0.9574
厒	1	席	0.9698
厗	2	圧	0.9714
厛	4	脈	0.9663
厜	3	厘	0.9707
厞	3	厚	0.9526
厡	2	原	0.9742
厧	4	厚	0.9786
厪	4	厘	0.9596
厬	1	晨	0.9664
厱	3	險	0.9702
厴	6	磨	0.9694
厵	3	龐	0.9365
厸	2	幻	0.9565
厺	1	杀	0.9560
厼	4	尔	0.9847
厽	1	兹	0.9633
叀	1	専	0.9683
叏	1	麦	0.9734
叐	1	友	0.9624
叒	0	没	0.9667
叓	2	麦	0.9678
叜	5	葵	0.9708
叝	0	报	0.9816
叞	3	戯	0.9666
叴	1	召	0.9540
叿	4	町	0.9712
吀	4	扣	0.9653
吂	1	普	0.9709
吅	0	叩	0.9677
吇	2	預	0.9592
吘	10	许	0.9580
吙	2	吹	0.9670
吢	1	总	0.9537
吣	0	恥	0.9594
吪	4	吃	0.9552
吰	5	宏	0.9647
吷	8	映	0.9749
呁	5	吃	0.9623
呌	1	祉	0.9645
呏	2	听	0.9665
呚	0	收	0.9768
呝	0	页	0.9633
呞	2	両	0.9584
呠	6	林	0.9613
呥	7	哺	0.9725
呧	4	纸	0.9644
呩	1	际	0.9645
呭	2	融	0.9563
呮	0	识	0.9671
呯	2	呼	0.9777
呹	4	咲	0.9770
呺	7	喝	0.9607
咃	9	牠	0.9621
咅	0	音	0.9758
咉	9	映	0.9720
咓	3	呼	0.9580
咞	0	开	0.9697
咠	0	貫	0.9632
咡	1	面	0.9638
咮	3	味	0.9860
咰	3	詢	0.9660
咴	7	恢	0.9750
咵	11	跨	0.9691
咶	3	话	0.9603
咹	11	裝	0.9711
哅	0	胸	0.9661
哊	9	唯	0.9650
哘	6	饰	0.9668
哛	1	贤	0.9608
哜	3	剂	0.9701
哠	10	酷	0.9646
哤	5	颜	0.9521
哫	11	堤	0.9682
哬	10	响	0.9635
哯	6	現	0.9681
哰	11	挥	0.9725
哳	7	斯	0.9701
哴	8	恨	0.9756
哵	5	刷	0.9632
哸	3	授	0.9643
哹	5	蹈	0.9639
哻	9	唱	0.9722
哾	3	悦	0.9771
唀	3	喚	0.9714
唈	0	吧	0.9766
唋	1	餘	0.9656
唌	2	誕	0.9786
唍	4	境	0.9645
唕	6	埠	0.9702
唗	0	走	0.9683
唘	6	潜	0.9714
唙	5	秋	0.9706
唚	5	惧	0.9560
唜	4	杏	0.9644
唝	9	喷	0.9678
唟	2	索	0.9604
唣	5	噶	0.9598
唨	2	阳	0.9609
唴	1	規	0.9632
唺	11	毗	0.9667
唼	1	接	0.9659
唽	7	析	0.9655
啂	3	乳	0.9572
啅	7	埠	0.9549
啈	11	酷	0.9696
啋	7	採	0.9791
啍	7	噴	0.9659
啎	11	错	0.9742
啔	6	啓	0.9761
啙	2	詣	0.9653
啛	8	噴	0.9551
啠	5	哲	0.9725
啩	1	掛	0.9745
啳	4	魂	0.9579
啺	12	場	0.9718
啽	6	艙	0.9617
啿	3	堪	0.9713
喅	7	顕	0.9635
喌	7	艘	0.9532
喍	7	课	0.9696
喐	3	邨	0.9574
喒	7	踏	0.9670
喓	3	要	0.9728
喕	11	噸	0.9639
喖	4	枯	0.9624
喛	8	暖	0.9837
喡	6	噶	0.9669
喢	4	插	0.9773
喣	12	綿	0.9632
喥	4	渡	0.9668
喯	6	裔	0.9701
喴	8	碱	0.9730
喸	2	恵	0.9655
嗁	11	曖	0.9431
嗃	4	搞	0.9534
嗈	16	鴨	0.9536
嗊	9	噴	0.9801
嗋	4	嗜	0.9745
嗐	12	酷	0.9648
嗕	2	麻	0.9612
嗘	12	曖	0.9625
嗞	3	磁	0.9687
嗠	6	絡	0.9747
嗭	5	墓	0.9684
嗴	5	晚	0.9584
嗸	7	啓	0.9789
嗺	2	摧	0.9708
嗼	12	堤	0.9710
嗿	1	貪	0.9715
嘃	6	腫	0.9564
嘄	18	鳴	0.9688
嘇	6	慘	0.9706
嘊	7	割	0.9582
嘋	6	教	0.9759
嘐	6	膠	0.9673
嘑	1	帰	0.9591
嘕	19	鳴	0.9745
嘙	4	喚	0.9662
嘝	6	确	0.9652
嘦	2	賓	0.9482
嘫	2	燃	0.9748
嘬	3	撮	0.9698
嘳	10	噴	0.9849
嘷	1	慣	0.9658
嘺	9	橋	0.9567
嘼	2	疊	0.9677
嘾	1	聞	0.9680
噄	10	繫	0.9657
噅	2	偽	0.9655
噆	5	嗜	0.9648
噇	10	瞳	0.9833
噊	7	阔	0.9710
噋	9	敦	0.9694
噑	20	鳴	0.9651
噒	1	隣	0.9682
噔	12	跨	0.9658
噕	2	爲	0.9633
噖	0	琴	0.9679
噘	5	厥	0.9735
噟	5	應	0.9835
噣	0	蜀	0.9723
噧	7	聘	0.9768
噮	8	環	0.9733
噰	0	擁	0.9773
噳	0	虞	0.9629
噷	3	歐	0.9719
噽	19	檔	0.9707
噾	6	嗜	0.9679
噿	4	喀	0.9629
嚁	5	曜	0.9793
嚂	4	監	0.9646
嚃	8	额	0.9649
嚉	1	對	0.9667
嚊	21	鳴	0.9635
嚋	8	割	0.9482
嚌	2	濟	0.9729
嚍	13	攜	0.9510
嚑	7	聽	0.9614
嚒	5	納	0.9587
嚔	5	嘆	0.9676
嚖	0	慧	0.9706
嚘	13	曖	0.9655
嚛	10	樂	0.9721
嚠	1	劉	0.9670
嚪	16	闘	0.9630
嚯	6	曜	0.9766
嚰	11	赠	0.9770
嚲	4	彈	0.9763
嚵	22	鳴	0.9535
嚺	9	暖	0.9647
嚽	3	賢	0.9775
嚾	7	曜	0.9712
囄	8	離	0.9488
囅	6	鞭	0.9540
囆	11	瞳	0.9628
囋	11	噴	0.9691
囕	4	覽	0.9643
囖	6	鑼	0.9685
囜	2	团	0.9487
囨	3	团	0.9666
囩	2	園	0.9703
囸	3	国	0.9694
囻	5	國	0.9699
囼	1	固	0.9608
圁	1	圓	0.9714
圂	2	函	0.9587
圅	3	暦	0.9581
圊	3	圍	0.9698
圎	2	圓	0.9680
圚	4	圍	0.9687
圛	4	围	0.9672
圝	2	圏	0.9436
圠	1	扎	0.9711
圢	5	打	0.9756
圤	3	扑	0.9793
圥	1	先	0.9738
圱	4	托	0.9664
圲	7	针	0.9691
圵	3	址	0.9793
圶	1	李	0.9607
圸	4	址	0.9711
圼	1	呈	0.9788
圽	0	物	0.9748
圿	13	玲	0.9658
坄	3	投	0.9876
坅	14	玲	0.9822
坆	2	攻	0.9919
坉	2	吨	0.9677
坒	3	毕	0.9654
坓	1	車	0.9595
坕	0	瓜	0.9413
坘	2	姐	0.9615
坙	1	率	0.9508
坜	2	师	0.9668
坢	10	坪	0.9698
坥	7	坦	0.9855
坬	3	抓	0.9705
坱	3	块	0.9869
坲	6	埔	0.9699
坴	1	毒	0.9624
坸	9	拘	0.9852
坹	1	庆	0.9532
坺	3	拔	0.9826
坾	8	坛	0.9607
垀	11	坪	0.9819
垁	12	裝	0.9658
垉	3	抱	0.9800
垊	8	埠	0.9639
垎	5	格	0.9737
垏	4	堪	0.9689
垑	3	移	0.9416
垔	2	聖	0.9542
垖	4	珀	0.9752
垗	6	挑	0.9793
垘	5	张	0.9651
垨	4	培	0.9713
垯	10	域	0.9655
垶	12	坪	0.9787
垹	1	挪	0.9723
垼	3	怪	0.9642
垽	3	暂	0.9681
埀	0	重	0.9560
埁	2	壊	0.9622
埄	2	择	0.9666
埅	5	陵	0.9556
埉	4	峽	0.9699
埊	4	荃	0.9684
埍	5	捐	0.9795
埐	2	長	0.9680
埘	8	谢	0.9659
埢	13	裝	0.9588
埥	13	増	0.9724
埨	2	倫	0.9570
埩	13	輝	0.9628
埪	2	控	0.9784
埬	5	棟	0.9714
埲	11	捧	0.9746
埳	4	塩	0.9698
埾	2	坚	0.9614
堁	5	堺	0.9821
堏	2	楚	0.9584
堐	15	塘	0.9800
堒	2	提	0.9725
堓	16	塘	0.9707
堔	4	探	0.9818
堖	5	喀	0.9618
堚	3	揮	0.9801
堛	14	増	0.9806
堜	0	柬	0.9768
堢	12	裸	0.9762
堣	2	押	0.9741
堥	0	務	0.9545
堫	14	裝	0.9717
堬	12	瑜	0.9737
堲	3	组	0.9630
堳	7	谓	0.9740
堶	6	搖	0.9693
堷	5	培	0.9924
堸	5	風	0.9632
堻	6	肇	0.9661
堼	0	幫	0.9638
塂	4	牲	0.9629
塃	5	撰	0.9731
塄	2	塊	0.9687
塇	7	垣	0.9749
塎	1	容	0.9705
塐	3	索	0.9749
塓	5	填	0.9839
塕	9	環	0.9659
塖	0	乘	0.9645
塛	6	堺	0.9747
塟	2	葬	0.9735
塣	7	肇	0.9585
塦	7	墨	0.9605
塧	5	碎	0.9517
塪	6	蹈	0.9747
塮	9	谢	0.9814
塳	3	緊	0.9661
塴	2	湖	0.9666
塶	17	塘	0.9759
塷	1	歯	0.9605
塺	7	磨	0.9666
塻	20	璋	0.9726
墂	10	環	0.9696
墄	12	城	0.9800
墆	7	瑞	0.9694
墋	7	慘	0.9715
墍	4	望	0.9696
墏	3	密	0.9544
墑	18	摘	0.9875
墔	3	摧	0.9841
墖	6	捨	0.9745
墚	10	染	0.9700
墝	5	境	0.9637
墢	12	撥	0.9820
墤	12	噴	0.9840
墧	10	橋	0.9728
墰	21	璋	0.9706
墴	1	黄	0.9739
墵	22	璋	0.9754
墶	7	壌	0.9727
墷	3	軒	0.9623
墸	23	璋	0.9745
墽	15	激	0.9707
墿	14	擇	0.9824
壀	19	摘	0.9720
壃	17	撞	0.9641
壈	0	喪	0.9546
壍	4	暫	0.9576
壏	20	摘	0.9664
壛	21	摘	0.9579
壣	12	聯	0.9805
壥	14	擴	0.9649
壦	18	撞	0.9781
壧	4	姆	0.9673
壨	0	壘	0.9490
壭	3	节	0.9596
壴	1	青	0.9664
壵	1	击	0.9592
壿	2	墳	0.9732
夁	3	蘭	0.9624
夃	1	奶	0.9655
夅	1	径	0.9692
夈	0	条	0.9828
夎	2	发	0.9716
夓	2	鼎	0.9528
夝	1	舛	0.9649
夞	0	织	0.9646
夡	4	绩	0.9565
夣	2	夢	0.9460
夦	3	够	0.9497
夰	0	乔	0.9700
夳	2	夺	0.9771
夵	0	氷	0.9566
夶	0	杖	0.9651
夻	4	吞	0.9720
夽	1	夸	0.9799
夿	4	色	0.9635
奃	2	夸	0.9643
奅	0	疏	0.9589
奆	1	查	0.9687
奌	3	贵	0.9624
奍	2	养	0.9691
奒	1	亥	0.9530
奓	2	多	0.9649
奙	2	奪	0.9604
奛	9	碱	0.9585
奜	1	斐	0.9725
奞	6	奮	0.9726
奟	7	确	0.9607
奦	9	獎	0.9759
奱	8	變	0.9695
奷	4	奸	0.9851
奺	3	妖	0.9639
奻	0	汝	0.9672
奾	1	姉	0.9806
奿	4	她	0.9634
妅	1	妇	0.9682
妉	7	妨	0.9696
妎	4	价	0.9574
妐	6	松	0.9662
妑	0	妃	0.9721
妔	5	妮	0.9713
妕	2	姉	0.9870
妚	6	杯	0.9664
妛	3	妾	0.9671
妜	7	姊	0.9753
妡	3	诉	0.9754
妢	7	扮	0.9675
妦	6	娃	0.9736
妰	1	妊	0.9687
妴	6	婆	0.9736
妶	5	好	0.9693
妷	4	妖	0.9778
妼	3	泌	0.9726
妽	3	姉	0.9784
妿	4	要	0.9597
姀	5	妖	0.9830
姂	2	泛	0.9712
姄	2	娘	0.9851
姅	4	转	0.9692
姇	3	货	0.9616
姌	4	姉	0.9756
姏	2	姑	0.9684
姕	2	宴	0.9598
姙	5	姉	0.9713
姛	10	洞	0.9684
姟	2	该	0.9780
姠	6	姉	0.9691
姡	2	妊	0.9737
姢	1	始	0.9728
姩	5	奸	0.9811
姭	7	婆	0.9656
姲	1	按	0.9722
姳	2	始	0.9675
姴	2	斐	0.9627
姷	7	姉	0.9753
姼	3	從	0.9479
姽	3	施	0.9698
姾	15	玲	0.9673
娂	7	娃	0.9713
娊	7	視	0.9676
娏	14	淀	0.9603
娐	4	浮	0.9714
娒	5	姆	0.9756
娔	8	娛	0.9700
娕	5	妹	0.9850
娝	7	媒	0.9730
娢	8	啓	0.9689
娤	4	妾	0.9712
娦	8	姊	0.9675
娧	9	娛	0.9676
娨	6	婿	0.9754
娪	7	婿	0.9774
娮	2	妇	0.9719
娰	4	秘	0.9636
娷	10	嫌	0.9675
娹	8	嫁	0.9717
娺	6	殺	0.9607
娻	8	媒	0.9856
娽	8	祿	0.9780
娾	13	握	0.9711
娿	6	嬰	0.9600
婂	8	姉	0.9753
婃	9	嫁	0.9714
婄	10	娛	0.9673
婅	10	嫁	0.9739
婇	8	採	0.9789
婈	19	稜	0.9759
婋	14	婉	0.9709
婌	8	椒	0.9758
婎	5	雄	0.9776
婏	10	嫩	0.9645
婐	13	裸	0.9778
婒	8	谈	0.9727
婔	15	裝	0.9635
婖	11	嫁	0.9766
婗	11	娛	0.9752
婘	6	姆	0.9665
婙	8	解	0.9737
婛	2	涼	0.9715
婜	0	娶	0.9640
婝	15	淀	0.9680
婟	0	姬	0.9760
婡	4	萊	0.9729
婨	3	倫	0.9603
婩	12	娛	0.9665
婫	8	婿	0.9769
婮	6	妮	0.9652
婰	11	嫩	0.9589
婱	5	妾	0.9737
婲	4	诺	0.9685
婳	10	铜	0.9597
婹	4	媽	0.9753
婽	7	姆	0.9714
婾	13	像	0.9573
媀	14	輝	0.9723
媂	13	嫡	0.9803
媃	9	媒	0.9801
媅	3	湛	0.9763
媆	19	模	0.9723
媇	10	媒	0.9788
媈	15	輝	0.9738
媉	14	握	0.9756
媌	9	姫	0.9729
媍	3	妇	0.9737
媎	5	诸	0.9760
媐	7	嬰	0.9583
媑	1	種	0.9696
媔	6	碑	0.9728
媕	5	槍	0.9598
媗	4	滝	0.9686
媘	9	婿	0.9707
媙	12	嫩	0.9714
媝	8	婆	0.9748
媡	5	煉	0.9856
媣	11	染	0.9776
媤	5	媽	0.9652
媥	8	确	0.9677
媦	6	媽	0.9775
媨	9	姉	0.9763
媩	3	湖	0.9728
媬	11	媒	0.9755
媰	13	媛	0.9639
媴	20	模	0.9727
媶	10	姫	0.9725
媷	2	奶	0.9677
媹	10	婿	0.9805
媻	1	努	0.9589
嫅	1	玻	0.9629
嫆	4	溶	0.9733
嫇	11	漫	0.9749
嫍	11	婿	0.9720
嫎	7	琉	0.9702
嫓	9	婚	0.9735
嫛	8	嬰	0.9659
嫝	11	嫌	0.9706
嫞	7	媽	0.9662
嫢	9	嬰	0.9749
嫤	8	媽	0.9684
嫥	12	嫌	0.9675
嫧	8	潰	0.9765
嫨	12	漫	0.9697
嫬	2	鴻	0.9623
嫭	13	嫩	0.9701
嫯	9	婆	0.9746
嫳	17	擎	0.9643
嫴	12	婿	0.9659
嫶	11	礁	0.9672
嫸	13	婿	0.9778
嫼	12	慢	0.9610
嫾	3	磷	0.9708
嫿	8	棲	0.9635
嬂	5	徴	0.9732
嬆	13	瑜	0.9661
嬊	6	妾	0.9643
嬍	4	徵	0.9759
嬎	11	擬	0.9581
嬏	5	潘	0.9778
嬐	4	檢	0.9730
嬒	3	搶	0.9608
嬓	16	激	0.9824
嬔	12	擬	0.9581
嬘	4	遂	0.9638
嬚	13	嫌	0.9843
嬠	2	燥	0.9801
嬥	11	穫	0.9723
嬦	0	蕭	0.9619
嬧	9	棲	0.9616
嬩	8	琉	0.9656
嬮	5	爆	0.9621
嬯	11	煌	0.9585
嬱	0	遭	0.9524
嬳	13	漫	0.9715
嬵	3	辉	0.9719
嬶	2	算	0.9647
嬹	14	嫡	0.9692
嬺	9	煙	0.9653
嬻	1	憤	0.9682
嬼	3	剣	0.9587
嬽	13	慢	0.9614
孂	10	婚	0.9669
孄	15	嫡	0.9794
孇	1	雙	0.9642
孈	16	輝	0.9671
孉	6	權	0.9733
孍	8	姆	0.9735
孎	9	媽	0.9710
孒	1	了	0.9651
孞	1	恋	0.9596
孠	0	享	0.9671
孡	0	冶	0.9609
孧	3	象	0.9604
孨	4	诗	0.9580
孯	1	腎	0.9720
孲	9	街	0.9589
孶	2	導	0.9663
孷	4	厳	0.9729
孾	2	接	0.9706
宆	2	亨	0.9637
宊	2	突	0.9823
宎	2	矢	0.9639
宐	0	岁	0.9411
宑	2	牢	0.9639
宒	1	宅	0.9633
宔	2	宝	0.9698
宖	8	弦	0.9747
宨	4	泥	0.9557
宩	3	宋	0.9792
宯	2	孝	0.9734
